last,first,mlbid,ab_id,pitch_id,start_speed,x0,z0,px,pz,pfx_x,pfx_z,stand,inning,height,spinrateND,spindirND,vxf,vzf,xangle,zangle,pitch_type
Green,Sean,434958,6796441,13980280,70.5247,-3.58927,3.21813,-0.0915598,3.34856,10.445,-1.818,R,10,78,1727.86,80.9579,9.37802,-9.06193,-5.76151,5.56856,SL
Karstens,JeFA,444371,8009810,17265579,82.5844,-3.21837,6.13262,1.63924,1.25095,1.671,-0.126,L,1,75,326.294,63.554,11.0433,-18.0134,-5.70822,9.26048,SL
Ottavino,Adam,493603,8284896,18237285,80.8091,-3.82107,5.66717,-0.0282057,2.24977,4.49,-0.131,R,7,77,717.076,80.9021,9.6169,-14.858,-4.96851,7.64979,SL
Hochevar,Luke,460024,8045001,17400286,84.5511,-2.21839,6.05592,0.954418,1.65538,2.317,0.809,R,5,77,312.099,83.1826,7.84289,-16.7144,-3.94152,8.35358,SL
Stammen,Craig,489334,8194126,17889528,84.6712,-3.06044,5.74122,-0.286797,0.637211,0.374,-0.771,L,6,75,224.117,27.2819,6.26005,-18.8097,-3.17423,9.46054,SL
Norris,Bud,502032,8268963,18175978,86.2541,-1.8067,5.91973,-0.564811,2.06198,0.112,-0.166,R,4,72,129.926,19.6347,2.8389,-15.8748,-1.41285,7.85258,SL
Gibson,Kyle,502043,8286061,18241819,84.856,-2.45756,6.23884,1.84641,0.511029,0.143,-4.518,L,3,78,697.321,12.8505,9.54458,-21.4715,-4.85409,10.8156,SL
Oswalt,Roy,400061,8001169,17232604,83.5111,-0.818877,5.42063,-0.505081,1.72402,0.88,4.52,R,7,72,360.046,164.352,0.99033,-13.8696,-0.505161,7.03934,SL
Teheran,Julio,527054,8314388,18350543,82.9527,-3.08963,5.16338,1.2396,-0.226184,-0.35,-1.513,R,3,74,340.699,18.0611,9.18123,-19.5561,-4.81776,10.1777,SL
Darvish,Yu,506433,8320388,18373521,83.0506,-2.25938,5.62874,-0.0740018,2.17595,9.652,-4.827,R,3,77,2423.7,60.4952,8.04302,-16.5352,-4.13547,8.45476,SL
LeCure,Sam,459967,7975186,17133574,81.2381,-2.71348,5.98872,1.7171,1.36618,4.847,1.755,L,7,73,700.924,92.1809,10.9486,-16.7818,-5.82702,8.89041,SL
Nolasco,Ricky,445060,6713862,13738528,82.9815,-2.35157,5.98604,-0.163697,2.96744,4.38,0.94,R,8,74,505.961,91.8475,6.28154,-13.6206,-3.2004,6.91307,SL
Hernandez,Roberto,433584,7087167,14805192,88.667,-0.812404,5.71352,1.12328,1.14606,0.68,4.52,R,2,76,348.514,160.018,4.75375,-15.8743,-2.27596,7.56001,SL
De La Rosa,Rubby,523989,7528137,15901341,80.4019,-2.47805,6.10445,0.76429,1.4332,3.172,-4.79,R,2,73,832.109,33.6542,7.90625,-19.0583,-4.15999,9.94437,SL
Beachy,Brandon,545404,7940877,16998532,79.3265,-0.939402,6.45279,1.46238,0.400113,1.59,-2.42,R,7,75,458.671,28.3939,5.48275,-21.0631,-2.9758,11.2938,SL
Volstad,Christopher,458690,7115508,14881257,85.4949,-1.63961,6.83711,0.610885,1.32364,1.61,-0.7,L,1,80,302.415,43.7114,5.58096,-19.736,-2.80976,9.84608,SL
Santos,Sergio,435045,7800881,16578774,87.3597,-3.05032,6.05183,1.58055,0.812848,-1.39,2.63,L,9,75,84.0232,175.727,10.0139,-18.0263,-4.95043,8.86231,SL
Volstad,Christopher,458690,7939874,16994724,84.7362,-2.55091,6.70929,0.462264,1.41274,3.973,-1.679,R,6,80,612.386,56.2075,8.04249,-19.554,-4.0725,9.82096,SL
Worley,Vance,474699,7528817,15903984,86.6967,-2.40221,7.04919,-1.49928,1.43827,1.63,1.24,L,1,74,171.534,81.0755,2.63473,-19.3745,-1.29359,9.42803,SL
Cook,Aaron,346871,7949882,17032703,83.3854,-1.81057,6.49171,0.149509,2.09543,5.09,-1.42,L,2,75,649.097,64.8047,6.0288,-17.4367,-3.084,8.85704,SL
McCutchen,Daniel,445216,7304051,15357224,86.1236,-1.6095,5.85236,1.32093,1.26608,0.48,-0.25,R,8,74,175.631,40.2548,6.79609,-17.5584,-3.34683,8.59174,SL
Morrow,Brandon,453344,6796842,13981837,88.5179,-2.66232,5.80883,-0.0798953,3.1686,4.84,-2.271,L,2,75,746.929,61.227,7.72712,-13.869,-3.74266,6.69639,SL
Zambrano,Carlos,407296,7952616,17043205,80.5816,-2.34943,5.3185,-0.393254,2.16995,11.58,3.93,L,5,77,2277.45,103.222,7.90103,-12.9663,-4.23707,6.93209,SL
Garza,Matt,490063,7166153,15016264,90.2572,-1.44738,6.11964,1.59925,1.80079,2.71,2.99,R,3,76,426.813,112.949,8.14554,-15.8773,-3.90209,7.57334,SL
Millwood,Kevin,119154,7983118,17163821,84.3099,-2.72961,6.50811,0.959087,2.22339,1.35,2.79,R,4,76,262.848,120.369,8.5702,-15.7578,-4.37158,8.00114,SL
Strop,Pedro,467008,8185903,17857605,83.5475,-1.57446,5.84794,0.238649,1.18207,5.71,-4.19,R,7,72,1006.82,48.4545,5.92494,-18.9813,-3.0301,9.62484,SL
Zimmermann,Jordan,519455,6870379,14196067,87.4287,-2.27281,5.62833,1.23007,1.59964,3.37,3.84,R,6,74,548.805,119.34,9.16895,-14.8552,-4.52611,7.30842,SL
Romo,Sergio,489265,7606482,16094529,82.1848,-1.92503,5.18243,-0.57641,2.73504,6.63,3.48,L,8,71,863.431,111.95,5.16438,-11.5353,-2.66374,5.9328,SL
Bailey,Homer,456701,8203242,17924650,88.0317,-2.76231,6.21347,0.442368,3.49167,1.496,5.993,R,2,75,631.269,153.915,7.89032,-11.088,-3.85918,5.4152,SL
Rodriguez,Aneury,444553,7086840,14803967,80.6163,-1.26662,6.11765,-0.176293,0.450138,6.027,-1.698,R,2,75,802.019,62.2326,4.29171,-20.1244,-2.27937,10.5722,SL
Zimmermann,Jordan,519455,8314342,18350354,85.9918,-1.52648,5.7067,0.406052,1.40928,1.629,2.623,R,6,74,249.74,122.335,4.92806,-15.8784,-2.44656,7.83843,SL
Nolasco,Ricky,445060,8221968,17996646,82.7061,-1.51915,5.80334,0.190519,2.97141,1.292,2.079,R,8,74,179.5,126.923,4.15711,-12.8298,-2.13211,6.55448,SL
Atchison,Scott,425786,8008306,17259951,88.2879,-0.89681,6.36531,0.663745,2.53681,0.99,-0.669,R,9,74,217.211,37.9296,3.95069,-16.0276,-1.92793,7.77629,SL
Shaw,Bryan,543766,8276870,18206734,81.6223,-3.34094,5.42713,-0.788165,0.914062,7.931,-0.214,L,6,73,1231.92,79.1392,8.0608,-17.2148,-4.26483,9.04893,SL
Bergesen,Brad,448269,6796612,13980979,84.082,-2.05068,5.765,0.600843,2.20691,1.636,1.391,L,4,74,210.372,97.9472,6.39669,-14.6436,-3.25379,7.41505,SL
White,Alex,502229,7987130,17179160,84.4126,-2.75254,5.82765,-0.724987,2.04879,-0.176,2.823,R,3,75,180.161,164.559,4.40624,-14.6367,-2.24493,7.41933,SL
Morrow,Brandon,453344,8202082,17920176,88.3917,-2.62423,5.95665,-0.241319,2.18119,1.897,-0.026,L,4,75,248.64,68.5666,6.23708,-15.6916,-2.98157,7.46548,SL
Wheeler,Zach,554430,8299432,18293469,88.9789,-2.02384,5.72194,0.518522,2.13313,0.96,1.186,R,6,76,157.411,95.5072,6.2769,-14.8173,-3.00873,7.07279,SL
Petricka,Jacob,502593,8334887,18429387,86.2629,-2.00725,5.88452,2.42746,-0.762635,-3.53,1.2,L,5,77,205.364,289.94,8.70567,-21.6442,-4.34263,10.6916,SL
Humber,Philip,458950,6869527,14192870,84.078,-2.44692,5.94482,0.135151,1.82736,0.08,3.2,L,2,75,181.066,158.924,5.71732,-15.2485,-2.89545,7.68257,SL
Hammel,Jason,434628,7509330,15855863,84.9424,-1.69177,6.12654,0.829919,2.18811,4.25,-1.56,R,7,78,594.301,61.6162,7.09212,-16.5196,-3.56272,8.25177,SL
Boggs,Mitchell,459939,7294755,15332878,86.0593,-1.61036,6.42277,-0.104222,1.06683,3.481,1.979,L,9,76,401.947,95.1348,4.61134,-18.4822,-2.3001,9.14529,SL
Green,Sean,434958,7897810,16872237,74.9215,-3.04932,5.48034,-0.367292,2.10399,8.742,-3.584,R,5,78,1629.35,64.1415,7.9191,-15.9072,-4.5419,9.06609,SL
Chacin,Jhoulys,468504,8269514,18178049,81.3609,-1.67599,6.10804,0.440075,1.38923,8.259,4.269,L,1,75,1281.91,108.106,7.26705,-16.1602,-3.81322,8.43087,SL
Parnell,Robert,458730,6744086,13826654,85.5687,-2.54608,5.8474,-0.152418,2.36684,0.68,1.23,R,7,76,123.84,87.8681,5.54037,-14.5309,-2.82691,7.37917,SL
Teheran,Julio,527054,8331665,18416937,81.9146,-3.1451,5.02004,1.01165,1.10492,0.95,2.751,R,4,74,233.569,120.62,9.14657,-14.9596,-4.84753,7.89694,SL
Gallardo,Yovani,451596,8271741,18186687,86.1146,-1.76321,6.50257,-1.18452,2.97224,4.883,0.619,L,5,74,564.365,86.5171,3.04997,-14.8618,-1.49995,7.27127,SL
Paulino Del Guidice,Felipe,462956,7229347,15174105,87.9283,-2.3028,5.65873,-0.169192,2.0508,-0.2,-3.54,L,6,74,487.933,5.7964,4.80923,-16.5364,-2.36748,8.09091,SL
McGuire,Deck,592547,8119266,17678707,82.6831,-2.00926,6.34675,-0.0699919,2.34584,4.02,0.46,R,3,78,480.467,80.5594,5.54907,-15.9169,-2.87975,8.21055,SL
Marmol,Carlos,461791,6945212,14411586,84.8867,-2.0469,5.12741,0.474469,2.10456,5.57,-1.4,R,9,74,789.443,70.1921,7.55289,-14.4291,-3.79111,7.21478,SL
Boggs,Mitchell,459939,8172598,17805441,88.7994,-1.55506,6.51702,1.32827,2.11819,2.275,6.876,L,9,76,734.46,151.744,7.55011,-14.6199,-3.60964,6.9644,SL
Gallardo,Yovani,451596,8277080,18207536,86.6837,-1.34806,6.57099,-0.481201,2.8841,2.943,1.931,R,3,74,321.657,105.444,3.02118,-14.753,-1.4852,7.21574,SL
Zimmermann,Jordan,519455,8191956,17881122,87.2741,-1.84973,5.9066,-0.0941104,2.63832,3.293,2.498,R,2,74,395.551,114.089,5.22539,-13.5917,-2.5284,6.55217,SL
Perez,Chris,453198,7972688,17123976,80.1437,-2.78268,5.05444,-1.77144,3.62987,8.905,-0.197,L,9,76,1307.23,86.043,5.04992,-10.7051,-2.69418,5.69665,SL
Devine,Joey,457733,7095411,14827259,82.6285,-1.33067,5.1414,1.48618,1.66944,2.619,-3.653,R,8,73,646.568,36.2195,6.88505,-16.1447,-3.65639,8.52211,SL
Burns,Cory,451132,7891867,16860705,80.7902,-3.68671,5.56875,0.138956,1.79819,-1.26,-9.753,L,8,73,1844.17,0.593995,7.56028,-18.7228,-4.11568,10.1039,SL
Gray,JeFA,462522,8021595,17311042,87.029,-1.51163,5.82343,-0.218706,2.44038,2.07,-0.95,L,9,75,309.591,52.1516,3.69623,-15.0947,-1.80542,7.33509,SL
Sanchez,Anibal,434671,7519254,15879840,86.8834,-0.272969,6.23008,0.418989,1.82008,1.72,5.25,L,1,72,468.819,153.824,2.18772,-15.2149,-1.07742,7.45168,SL
Norris,Bud,502032,8281305,18223656,83.7003,-1.97281,5.98714,1.49721,-0.723445,2.698,2.095,L,4,72,346.103,90.3365,8.47738,-21.2702,-4.36433,10.8404,SL
Dempster,Ryan,133225,7472800,15766820,85.66,-1.53205,6.12404,0.357122,2.86885,3.4,1.22,R,4,74,391.926,94.3805,5.44202,-14.0279,-2.70514,6.94401,SL
Gee,Dillon,518716,8227601,18018294,81.2607,-2.63136,5.73378,-0.114516,2.22228,4.634,-0.145,R,2,73,573.669,77.799,6.90361,-15.0633,-3.62544,7.87119,SL
Garcia,Freddy,150119,8238715,18060681,79.7635,-1.78735,7.02286,0.926146,2.44287,2.532,1.883,R,2,76,300.136,97.6726,6.47284,-16.6301,-3.48834,8.90109,SL
Ortiz,Ramon,150009,7847363,16718716,85.666,-2.21154,5.50848,0.428274,1.93434,1.617,1.567,R,7,72,221.482,100.803,6.47185,-14.6213,-3.2434,7.2957,SL
Scherzer,Max,453286,8066260,17481177,89.2143,-3.36605,5.54355,1.08333,0.919611,-1.992,1.819,R,4,75,102.727,233.448,9.68814,-17.0125,-4.58711,8.0195,SL
McCutchen,Daniel,445216,7760205,16473198,84.864,-1.91061,5.45997,-1.17553,0.940248,-1.742,1.086,R,7,74,136.418,273.406,1.02944,-16.8978,-0.513774,8.37349,SL
Paulino Del Guidice,Felipe,462956,7974399,17130629,85.984,-2.28505,6.49581,1.21382,1.41447,-0.727,-0.864,R,6,74,225.93,7.73523,7.58212,-18.8501,-3.79705,9.36936,SL
Leroux,Christopher,460092,8173996,17810842,83.0239,-3.1293,5.73666,-0.790509,2.74163,-0.238,-3.066,R,8,78,386.688,6.48021,4.98959,-14.9377,-2.58089,7.68542,SL
Burke,Greg,457566,8229386,18024995,77.1453,-2.22499,4.1012,2.82604,2.11131,1.488,1.986,R,7,76,266.136,117.068,10.6688,-11.3378,-5.87591,6.24154,SL
Noesi,Hector,456051,7067061,14750095,87.196,-2.55532,6.10442,0.765646,3.25551,1.241,4.119,L,5,74,401.385,146.979,8.03324,-12.0564,-3.92172,5.87432,SL
Martinez,Cristhian,450852,7976464,17138458,79.2317,-1.2476,6.06425,0.151486,2.34171,2.365,3.848,L,9,73,386.922,136.956,3.69816,-14.195,-1.96914,7.51789,SL
Noesi,Hector,456051,6971431,14486363,85.1521,-2.99881,6.00115,0.501812,1.73018,2.334,4.219,R,8,74,430.592,131.295,8.60254,-15.2445,-4.3234,7.6306,SL
Millwood,Kevin,119154,7966575,17100166,83.2794,-2.37974,6.33013,-0.178666,3.91464,1.489,0.866,L,7,76,215.358,99.1718,5.36119,-12.3082,-2.69708,6.17256,SL
Harang,Aaron,421685,8058292,17450745,84.9998,-1.78449,7.08584,-0.487374,2.29759,2.131,2.732,L,5,79,279.519,122.555,3.65769,-16.9278,-1.81343,8.33606,SL
Santana,Ervin,429722,7983713,17166052,84.5856,-1.89939,6.18027,1.52951,0.565288,4.167,-1.028,L,3,74,644.274,61.1,8.9491,-19.9863,-4.5982,10.1828,SL
Pavano,Carl,134321,6971167,14485325,83.4102,-3.00115,6.35911,-0.159675,2.06712,2.81,1.16,L,4,77,344.679,89.6773,7.17997,-16.3274,-3.66176,8.28014,SL
Dempster,Ryan,133225,8083819,17548739,83.172,-1.69084,5.99721,0.577361,1.67532,1.324,5.565,L,3,74,508.891,155.954,5.40327,-14.8785,-2.76188,7.56674,SL
McGowan,Dustin,430661,7841878,16698778,86.0387,-2.56101,5.80662,0.44174,1.32592,2.962,-2.223,R,3,75,557.583,46.665,7.75075,-17.9747,-3.9021,8.98885,SL
Lackey,John,407793,7136948,14938550,86.2371,-2.51395,6.34265,0.535295,1.12991,2.55,-1.62,R,6,78,461.212,47.7665,7.78507,-19.4516,-3.85162,9.54872,SL
Belisle,Matt,279571,7718907,16371273,83.9458,-2.11137,6.83897,0.766838,2.17289,2.206,4.085,R,8,76,537.768,135.899,7.13797,-16.1545,-3.57559,8.04937,SL
Volstad,Christopher,458690,7924168,16934360,82.6185,-2.63479,6.64989,0.800114,2.85402,2.715,-3.002,R,4,80,583.811,41.8277,8.29039,-16.6338,-4.3409,8.65971,SL
Noesi,Hector,456051,7982095,17159936,85.5285,-3.44017,5.82869,0.976561,1.89229,-1.99,4.68,R,3,74,332.426,190.055,9.13596,-14.3412,-4.60199,7.20139,SL
Cashner,Andrew,488768,8321913,18379355,82.0025,-1.86318,6.25441,0.953031,2.44996,-1.018,2.16,R,4,78,72.5583,186.852,5.66949,-14.9191,-2.98933,7.82445,SL
Johnson,Josh,435178,8059503,17455423,87.2684,-2.23717,6.17742,0.514637,2.78466,4.82,0.9,R,6,79,785.616,91.2347,8.08399,-14.455,-3.89054,6.93337,SL
Herndon,David,458589,6986535,14528545,84.2574,-2.67459,6.40711,-0.576712,2.88529,1.03,-3.47,R,12,77,492.793,19.9182,4.97576,-16.2424,-2.53301,8.21713,SL
Nicasio,Juan,504379,7571665,16009560,86.8286,-2.11682,6.1987,0.684484,1.71212,2.51,1.79,R,1,75,422.504,94.59,7.20558,-16.6051,-3.59612,8.24079,SL
Street,Huston,434718,8352658,18497667,84.4965,-1.75694,5.85314,-0.200353,2.01302,-2.373,-0.325,R,9,72,206.771,302.846,2.63301,-15.8719,-1.31582,7.88309,SL
Badenhop,Burke,488674,7959625,17073599,81.3486,-2.90002,5.75615,-1.1673,2.23745,11.21,0.707,L,7,77,2019.43,88.1368,7.41079,-14.795,-3.91163,7.77333,SL
Alvarez,Henderson,506693,7855731,16750724,89.0971,-2.39175,5.84618,0.117954,0.920253,1.78,4.85,R,2,72,422.253,142.237,6.47727,-16.5879,-3.12778,7.96627,SL
Burke,Greg,457566,6687439,13651856,83.0691,-3.05465,6.25748,1.28515,2.53518,-1.089,1.293,R,7,76,20.8469,110.259,9.01121,-15.034,-4.67581,7.77033,SL
RuFAin,Chance,592704,7719557,16373688,85.6238,-1.7172,5.01187,-0.22302,3.57666,5.45,-1.73,L,8,72,738.189,69.7696,5.26628,-10.9853,-2.62737,5.46779,SL
Porcello,Rick,519144,8236323,18051524,84.719,-2.25457,5.83036,-0.555353,2.55712,1.846,-0.648,R,6,77,264.14,55.081,4.40667,-14.7213,-2.22811,7.40566,SL
Samardzija,JeFA,502188,6917584,14331830,83.3555,-1.83993,6.47426,-0.428864,3.73168,1.375,3.594,R,6,77,288.307,147.371,3.55284,-12.1075,-1.81991,6.17999,SL
Garza,Matt,490063,6749865,13843412,87.2378,-1.293,6.61002,1.01337,1.71286,4.092,2.647,R,2,76,631.727,102.991,6.70428,-17.2533,-3.30764,8.45957,SL
Berken,Jason,460072,6774029,13914504,84.1435,-1.26334,6.46583,0.0915338,2.11816,2,1.99,R,7,72,212.755,101.716,3.65126,-16.1693,-1.87981,8.26966,SL
Pavano,Carl,134321,7850677,16731238,83.2041,-3.0305,6.39182,1.01641,1.32299,-4.61,5.18,R,1,77,511.088,223.065,7.22175,-16.6338,-3.70854,8.49107,SL
Hudson,Daniel,543339,7928159,16949874,81.8554,-2.08989,5.62816,0.919953,1.65474,0.268,-2.512,R,3,75,406.396,15.8075,6.57555,-16.8621,-3.39019,8.63779,SL
Bergesen,Brad,448269,7622861,16134177,86.3641,-3.21485,5.80562,1.45634,0.560882,-1.48,4.75,R,3,74,341.547,185.796,10.0659,-17.2767,-4.91558,8.39696,SL
Niemann,JeFA,435298,6693541,13670894,82.9029,-1.43184,6.85398,0.293198,3.47183,5.684,0.893,R,2,81,664.176,88.8034,5.67226,-14.4323,-2.93042,7.42081,SL
Stammen,Craig,489334,8046232,17404859,85.5533,-2.13219,5.69752,0.242827,0.92098,3.563,1.35,R,11,75,417.674,89.1711,6.56183,-17.3863,-3.28391,8.64441,SL
Lyles,Jordan,543475,8203176,17924394,85.9114,-1.35084,6.01512,1.28581,2.36326,5.62,2.068,R,3,76,754.337,99.9033,7.94394,-14.6203,-3.91976,7.18738,SL
Scherzer,Max,453286,8217849,17980620,87.4562,-3.30353,5.53441,0.545402,1.46605,2.091,-0.424,R,7,75,347.962,64.4156,9.59297,-16.4848,-4.6445,7.94739,SL
Hernandez,Felix,433587,8290353,18258153,85.8383,-2.17536,6.27944,0.956582,2.14263,1.283,2.156,R,6,75,210.366,117.153,7.51547,-15.6815,-3.70969,7.70455,SL
Parker,Blake,453284,8077354,17523635,79.7302,-2.38947,6.52065,1.15549,-0.827711,1.04,-5.04,L,7,75,906.098,16.2298,7.66148,-24.5795,-4.17734,13.1876,SL
Dempster,Ryan,133225,8060429,17458915,83.5216,-1.59215,6.26017,0.574996,1.36188,1.79,5.16,R,4,74,448.785,146.049,5.33566,-16.2798,-2.743,8.31673,SL
Thayer,Dale,445612,7944473,17012266,82.4974,-3.25333,5.44273,0.523129,1.36416,3.673,-3.274,L,8,72,659.524,47.0632,9.46395,-17.3696,-4.82578,8.8079,SL
Camp,Shawn,425861,8066963,17483861,79.3625,-2.4697,5.38929,-1.81824,1.97275,4.903,-0.698,L,8,72,544.142,71.1414,2.9469,-15.0511,-1.59184,8.07831,SL
Street,Huston,434718,8000257,17229140,84.0364,-1.87861,5.58282,-0.0832795,2.45194,3.292,7.225,R,9,72,899.507,150.231,5.13711,-11.6526,-2.56445,5.80097,SL
Karstens,JeFA,444371,7922206,16926893,79.5861,-3.31588,6.105,-1.04065,2.07431,3.533,0.128,R,4,75,393.118,76.3133,5.90219,-16.0605,-3.16121,8.54676,SL
Stewart,Zachary,543819,7632181,16155213,83.162,-1.20883,5.9175,0.267919,2.84798,7.08,-2.69,R,6,74,1098.04,64.6381,5.64499,-14.9757,-2.88912,7.62576,SL
Lincecum,Tim,453311,7847733,16720129,83.7819,-1.38557,6.03181,-0.0365909,2.08417,3.379,1.752,L,3,71,361.815,97.9829,4.11254,-15.3728,-2.10694,7.83026,SL
Beavan,Blake,518444,7973896,17128701,82.9312,-3.40074,5.8887,-0.607252,1.78375,1.52,-0.6,L,1,79,245.267,53.2183,6.60593,-16.5144,-3.37716,8.39194,SL
Cueto,Johnny,456501,7006366,14584298,84.5832,-2.73702,5.65322,1.89939,1.5216,-0.527,1.415,R,5,70,61.0581,124.257,10.1183,-15.9089,-5.04781,7.90664,SL
Camp,Shawn,425861,6887642,14245609,78.7034,-2.63776,5.26727,0.98474,1.86902,9.96,1.24,R,5,72,1589.45,90.9373,10.6319,-14.3963,-5.80668,7.84034,SL
Storen,Drew,519322,8240432,18067088,82.6509,-1.84484,5.89251,0.442233,1.43727,5.606,-0.979,R,8,74,1009.31,71.6016,6.90294,-17.4084,-3.51945,8.81654,SL
Lewis,Colby,407890,7926323,16942841,83.6202,-2.55472,6.40475,1.26551,1.30427,1.148,4.682,L,4,76,365.314,140.132,8.67363,-16.8761,-4.50332,8.71234,SL
Axford,John,446099,7920038,16918628,85.7752,-0.438106,6.5124,1.34476,-0.422624,2.732,-3.304,R,8,77,874.695,29.3918,4.86239,-23.6939,-2.51928,12.1009,SL
Soriano,Rafael,400089,8254919,18122409,83.4772,-2.68127,6.30079,0.337711,1.52838,1.761,0.406,R,9,73,249.891,69.9742,7.20004,-17.6342,-3.68122,8.95475,SL
Galarraga,Armando,451482,6802410,13996646,86.103,-2.46604,5.85069,0.252224,2.20022,0.292,2.525,R,1,76,156.724,143.761,6.22884,-14.4563,-3.09024,7.14175,SL
Lewis,Colby,407890,7868341,16794470,84.7313,-2.51414,6.4162,0.167834,2.05096,3.333,2.748,R,6,76,412.582,107.919,7.0747,-15.9584,-3.59733,8.07137,SL
Cruz,Rhiner,462480,8035075,17362524,82.6863,-2.71588,5.24273,-0.0394424,2.94401,7.546,-4.551,R,9,74,1424.48,57.6436,8.29955,-13.9363,-4.33521,7.25446,SL
Santos,Sergio,435045,7820272,16631405,84.6624,-2.72616,6.07425,-0.857014,2.36044,5.26,-3.66,R,9,75,945.307,50.6969,5.97019,-16.7456,-3.01589,8.40618,SL
Lowe,Mark,450275,8065534,17478439,84.3193,-1.2259,6.01409,1.48486,-0.703773,1.426,1.081,R,8,75,231.499,65.0844,6.43253,-21.6791,-3.2968,10.9866,SL
CoFAey,Todd,434298,8010377,17267728,84.2064,-2.88659,5.79082,1.85937,0.00569734,-2.826,4.814,L,8,76,280.13,203.371,9.37496,-18.331,-4.84447,9.40957,SL
Delabar,Steve,447755,8224934,18008255,86.9539,-2.43737,6.04796,-0.533143,4.30067,3.123,-1.273,R,9,77,412.432,63.5018,5.42637,-11.4921,-2.6881,5.67845,SL
Masterson,Justin,475416,6869614,14193176,83.2225,-2.35745,4.87051,0.591295,2.001,4.21,0.98,L,2,78,505.677,91.5098,7.85716,-13.285,-4.03458,6.80091,SL
Greinke,Zack,425844,7836612,16681217,83.3956,-1.23992,6.193,0.0966352,2.04445,4.85,-1.11,R,4,74,614.359,67.6163,4.61358,-16.8057,-2.33374,8.44406,SL
Garcia,Freddy,150119,7925161,16938180,79.6632,-1.59179,7.23608,-0.799348,3.8383,3.225,3.115,R,2,76,363.583,122.485,2.72076,-13.7547,-1.44878,7.28626,SL
Perez,Chris,453198,8217274,17978367,84.5904,-2.11473,4.66687,0.185435,1.36066,9.422,-2.311,R,9,76,1837.84,72.6392,8.42457,-15.3797,-4.20254,7.64025,SL
Darvish,Yu,506433,8102263,17620557,81.8616,-2.25619,5.13423,1.21934,2.32004,7.021,0.442,L,6,77,972.467,87.7952,9.83696,-13.3672,-5.09601,6.90946,SL
Garza,Matt,490063,8309101,18330408,85.5295,-1.75261,6.37055,0.253078,0.149102,0.742,2.476,L,7,76,143.715,130.499,4.78444,-20.2647,-2.35318,9.8737,SL
McCutchen,Daniel,445216,7845369,16711331,86.0237,-1.69628,5.63567,1.11774,2.25475,1.809,0.594,R,6,74,246.262,81.7652,6.97871,-14.531,-3.46103,7.17748,SL
Gregerson,Luke,502381,8199550,17910437,80.1843,-1.81466,6.05526,0.507407,1.90752,6.403,-0.738,R,8,75,810.081,75.8994,7.03244,-16.6049,-3.69906,8.67932,SL
Sturdevant,Tyler,573188,7883913,16838026,89.0303,-2.18539,5.75834,0.259518,1.65938,0.189,4.197,R,6,73,329.269,166.649,5.81047,-14.9075,-2.74398,7.01023,SL
Verlander,Justin,434378,7857659,16757980,89.2337,-2.46732,6.55778,0.231913,2.98047,3.648,3.599,R,7,77,551.847,124.501,7.74773,-13.9025,-3.61177,6.46202,SL
Ray,Chris,444884,7376871,15527724,85.6979,-2.06554,5.33861,0.53765,1.57511,3.35,-2.09,R,9,75,526.301,52.1956,7.02319,-16.3349,-3.49702,8.08949,SL
Sanabia,Alejandro,502253,8187219,17862727,83.8585,-2.85848,6.09536,0.425327,0.618475,3.933,1.734,L,6,74,474.981,90.6119,8.52481,-18.7213,-4.37107,9.52911,SL
Mortensen,Clayton,489150,8106529,17636853,86.9955,-0.709774,6.6025,-1.09622,1.91207,-1.594,2.009,L,3,76,154.774,252.895,-1.44428,-17.0044,0.714494,8.35295,SL
Lowe,Derek,117955,7341679,15448110,83.0261,-2.31672,5.73941,1.69589,1.93517,1.281,1.855,R,3,78,223.285,108.032,9.15425,-15.0202,-4.70032,7.68318,SL
Lackey,John,407793,8210249,17951550,86.1994,-2.26998,6.80817,0.73034,2.32469,3.413,5.571,L,4,78,658.584,134.178,7.95527,-15.2574,-3.95865,7.56022,SL
Garza,Matt,490063,8028661,17337827,85.2843,-1.9005,6.24974,1.14527,3.12804,0.631,-0.771,L,2,76,216.174,41.5369,7.00215,-14.4282,-3.52376,7.23139,SL
Humber,Philip,458950,7919819,16917789,83.1986,-1.25821,6.10761,-0.25812,3.27196,7.393,1.202,L,2,75,929.878,92.0996,4.68344,-13.1409,-2.42382,6.77313,SL
Norris,Bud,502032,7964036,17090432,82.4599,-0.994684,5.93269,0.0249418,1.23391,5.134,1.139,R,5,72,554.086,87.9657,3.94583,-17.1959,-2.04032,8.82501,SL
Burton,Jared,454537,8193265,17886206,86.1708,-1.32452,5.79096,-0.534797,2.22965,3.461,3.103,R,8,77,444.671,120.645,3.02519,-14.0472,-1.48533,6.8655,SL
Farnsworth,Kyle,150035,8052545,17428987,86.9394,-1.74413,6.31934,1.65721,1.44271,3.992,2.161,R,9,76,535.081,99.3015,9.16815,-17.3796,-4.49336,8.47301,SL
Capps,Carter,605169,8171812,17802373,84.5678,-4.66769,5.16663,1.8646,0.852351,2.455,10.616,R,6,77,1350.78,153.48,15.1379,-13.1418,-7.739,6.72857,SL
Garcia,Freddy,150119,7229491,15174643,80.6856,-1.05729,7.14769,1.21119,1.19388,2.77,2.62,R,6,76,317.126,100.895,5.67136,-19.2865,-3.03749,10.2292,SL
